date,var,amount,type
2007-06-01,Agricultura, 2556.1591,Real
2007-09-01,Agricultura, 2887.5733,Real
2007-12-01,Agricultura, 3219.1628,Real
2008-03-01,Agricultura, 2182.0050,Real
2008-06-01,Agricultura, 2743.4262,Real
2008-09-01,Agricultura, 2635.4475,Real
2008-12-01,Agricultura, 2507.3411,Real
2009-03-01,Agricultura, 2158.0345,Real
2009-06-01,Agricultura, 2523.3859,Real
2009-09-01,Agricultura, 2733.8131,Real
2009-12-01,Agricultura, 3066.0734,Real
2010-03-01,Agricultura, 2140.8528,Real
2010-06-01,Agricultura, 2464.9899,Real
2010-09-01,Agricultura, 3026.8551,Real
2010-12-01,Agricultura, 3122.0722,Real
2011-03-01,Agricultura, 2171.8916,Real
2011-06-01,Agricultura, 2965.6153,Real
2011-09-01,Agricultura, 3105.9148,Real
2011-12-01,Agricultura, 3337.0197,Real
2012-03-01,Agricultura, 2708.7982,Real
2012-06-01,Agricultura, 2692.8404,Real
2012-09-01,Agricultura, 2989.7174,Real
2012-12-01,Agricultura, 3461.5067,Real
2013-03-01,Agricultura, 2563.7690,Real
2013-06-01,Agricultura, 2661.8385,Real
2013-09-01,Agricultura, 3065.8686,Real
2013-12-01,Agricultura, 3242.9658,Real
2014-03-01,Agricultura, 2562.9078,Real
2014-06-01,Agricultura, 2599.3730,Real
2014-09-01,Agricultura, 2857.1889,Real
2014-12-01,Agricultura, 3476.3994,Real
2015-03-01,Agricultura, 2587.9861,Real
2015-06-01,Agricultura, 2595.7128,Real
2015-09-01,Agricultura, 3020.1587,Real
2015-12-01,Agricultura, 3314.9948,Real
2016-03-01,Agricultura, 2679.4130,Real
2016-06-01,Agricultura, 3093.2366,Real
2016-09-01,Agricultura, 3173.1660,Real
2016-12-01,Agricultura, 3540.8140,Real
2017-03-01,Agricultura, 2985.1286,Real
2017-06-01,Agricultura, 3190.4041,Real
2017-09-01,Agricultura, 3412.8948,Real
2017-12-01,Agricultura, 3777.9242,Real
2018-03-01,Agricultura, 3048.6635,Real
2018-06-01,Agricultura, 3108.4406,Real
2018-09-01,Agricultura, 3671.4013,Real
2018-12-01,Agricultura, 3990.8123,Real
2019-03-01,Agricultura, 3175.8262,Real
2019-06-01,Agricultura, 3316.3151,Real
2019-09-01,Agricultura, 3770.1186,Real
2019-12-01,Agricultura, 4071.4742,Real
2020-03-01,Agricultura, 3195.1151,Real
2020-06-01,Agricultura, 3506.6235,Real
2020-09-01,Agricultura, 3973.5714,Real
2006-03-01,Pecuario, 1653.5049,Real
2006-06-01,Pecuario, 1663.84569,Real
2006-09-01,Pecuario, 1852.5855,Real
2006-12-01,Pecuario, 1897.9729,Real
2007-03-01,Pecuario, 1875.8379,Real
2007-06-01,Pecuario, 1876.2356,Real
2007-09-01,Pecuario, 2074.6654,Real
2007-12-01,Pecuario, 2105.5899,Real
2008-03-01,Pecuario, 2122.5217,Real
2008-06-01,Pecuario, 2187.6421,Real
2008-09-01,Pecuario, 2347.2763,Real
2008-12-01,Pecuario, 2130.1647,Real
2009-03-01,Pecuario, 1985.3956,Real
2009-06-01,Pecuario, 2006.4262,Real
2009-09-01,Pecuario, 2225.8826,Real
2009-12-01,Pecuario, 2185.5307,Real
2010-03-01,Pecuario, 2049.6860,Real
2010-06-01,Pecuario, 2139.1339,Real
2010-09-01,Pecuario, 2189.1310,Real
2010-12-01,Pecuario, 2232.0088,Real
2011-03-01,Pecuario, 2193.1304,Real
2011-06-01,Pecuario, 2203.1435,Real
2011-09-01,Pecuario, 2272.3604,Real
2011-12-01,Pecuario, 2228.9194,Real
2012-03-01,Pecuario, 2070.2718,Real
2012-06-01,Pecuario, 1897.8632,Real
2012-09-01,Pecuario, 2023.3912,Real
2012-12-01,Pecuario, 2216.0362,Real
2013-03-01,Pecuario, 1988.8499,Real
2013-06-01,Pecuario, 1954.0967,Real
2013-09-01,Pecuario, 1984.4952,Real
2013-12-01,Pecuario, 2095.2828,Real
2014-03-01,Pecuario, 2142.9656,Real
2014-06-01,Pecuario, 1914.7510,Real
2014-09-01,Pecuario, 2128.7272,Real
2014-12-01,Pecuario, 2136.3771,Real
2015-03-01,Pecuario, 2070.4121,Real
2015-06-01,Pecuario, 2019.4694,Real
2015-09-01,Pecuario, 2030.0841,Real
2015-12-01,Pecuario, 2121.9429,Real
2016-03-01,Pecuario, 1884.5646,Real
2016-06-01,Pecuario, 2009.6554,Real
2016-09-01,Pecuario, 2243.0345,Real
2016-12-01,Pecuario, 2275.6079,Real
2017-03-01,Pecuario, 2455.5189,Real
2017-06-01,Pecuario, 2364.5631,Real
2017-09-01,Pecuario, 2448.6215,Real
2017-12-01,Pecuario, 2302.5654,Real
2018-03-01,Pecuario, 2324.3699,Real
2018-06-01,Pecuario, 2046.7467,Real
2018-09-01,Pecuario, 2448.8248,Real
2018-12-01,Pecuario, 2359.8549,Real
2019-03-01,Pecuario, 2331.4739,Real
2019-06-01,Pecuario, 2187.0203,Real
2019-09-01,Pecuario, 2442.8143,Real
2019-12-01,Pecuario, 2661.3849,Real
2020-03-01,Pecuario, 2567.4679,Real
2020-06-01,Pecuario, 2233.9959,Real
2020-09-01,Pecuario, 2476.0175,Real
2006-03-01,Silvicultura y extracción de madera,  394.6290,Real
2006-06-01,Silvicultura y extracción de madera,  353.10484,Real
2006-09-01,Silvicultura y extracción de madera,  336.1017,Real
2006-12-01,Silvicultura y extracción de madera,  356.5732,Real
2007-03-01,Silvicultura y extracción de madera,  380.1262,Real
2007-06-01,Silvicultura y extracción de madera,  372.2200,Real
2007-09-01,Silvicultura y extracción de madera,  356.2344,Real
2007-12-01,Silvicultura y extracción de madera,  377.0095,Real
2008-03-01,Silvicultura y extracción de madera,  397.3072,Real
2008-06-01,Silvicultura y extracción de madera,  354.3444,Real
2008-09-01,Silvicultura y extracción de madera,  407.1292,Real
2008-12-01,Silvicultura y extracción de madera,  359.3055,Real
2009-03-01,Silvicultura y extracción de madera,  402.2884,Real
2009-06-01,Silvicultura y extracción de madera,  338.4628,Real
2009-09-01,Silvicultura y extracción de madera,  360.3684,Real
2009-12-01,Silvicultura y extracción de madera,  402.9290,Real
2010-03-01,Silvicultura y extracción de madera,  381.4755,Real
2010-06-01,Silvicultura y extracción de madera,  330.0084,Real
2010-09-01,Silvicultura y extracción de madera,  398.4090,Real
2010-12-01,Silvicultura y extracción de madera,  404.0039,Real
2011-03-01,Silvicultura y extracción de madera,  357.6144,Real
2011-06-01,Silvicultura y extracción de madera,  357.0003,Real
2011-09-01,Silvicultura y extracción de madera,  431.9867,Real
2011-12-01,Silvicultura y extracción de madera,  456.0224,Real
2012-03-01,Silvicultura y extracción de madera,  400.5752,Real
2012-06-01,Silvicultura y extracción de madera,  352.3622,Real
2012-09-01,Silvicultura y extracción de madera,  442.9987,Real
2012-12-01,Silvicultura y extracción de madera,  436.8556,Real
2013-03-01,Silvicultura y extracción de madera,  407.7615,Real
2013-06-01,Silvicultura y extracción de madera,  358.8740,Real
2013-09-01,Silvicultura y extracción de madera,  427.0873,Real
2013-12-01,Silvicultura y extracción de madera,  449.8264,Real
2014-03-01,Silvicultura y extracción de madera,  397.5239,Real
2014-06-01,Silvicultura y extracción de madera,  371.5379,Real
2014-09-01,Silvicultura y extracción de madera,  416.4545,Real
2014-12-01,Silvicultura y extracción de madera,  473.3323,Real
2015-03-01,Silvicultura y extracción de madera,  447.8055,Real
2015-06-01,Silvicultura y extracción de madera,  316.6442,Real
2015-09-01,Silvicultura y extracción de madera,  446.2029,Real
2015-12-01,Silvicultura y extracción de madera,  448.9360,Real
2016-03-01,Silvicultura y extracción de madera,  414.5689,Real
2016-06-01,Silvicultura y extracción de madera,  353.8008,Real
2016-09-01,Silvicultura y extracción de madera,  415.2954,Real
2016-12-01,Silvicultura y extracción de madera,  435.6941,Real
2017-03-01,Silvicultura y extracción de madera,  423.5588,Real
2017-06-01,Silvicultura y extracción de madera,  360.4033,Real
2017-09-01,Silvicultura y extracción de madera,  401.4600,Real
2017-12-01,Silvicultura y extracción de madera,  439.4328,Real
2018-03-01,Silvicultura y extracción de madera,  415.9350,Real
2018-06-01,Silvicultura y extracción de madera,  339.8959,Real
2018-09-01,Silvicultura y extracción de madera,  395.8675,Real
2018-12-01,Silvicultura y extracción de madera,  415.0834,Real
2019-03-01,Silvicultura y extracción de madera,  417.4595,Real
2019-06-01,Silvicultura y extracción de madera,  344.2100,Real
2019-09-01,Silvicultura y extracción de madera,  381.4838,Real
2019-12-01,Silvicultura y extracción de madera,  400.6262,Real
2020-03-01,Silvicultura y extracción de madera,  408.7787,Real
2020-06-01,Silvicultura y extracción de madera,  332.7302,Real
2020-09-01,Silvicultura y extracción de madera,  371.6939,Real
2006-03-01,Pesca y acuicultura,  213.1302,Real
2006-06-01,Pesca y acuicultura,   57.35065,Real
2006-09-01,Pesca y acuicultura,  315.2702,Real
2006-12-01,Pesca y acuicultura,  305.4551,Real
2007-03-01,Pesca y acuicultura,  181.0504,Real
2007-06-01,Pesca y acuicultura,  103.7742,Real
2007-09-01,Pesca y acuicultura,  367.9676,Real
2007-12-01,Pesca y acuicultura,  355.7900,Real
2008-03-01,Pesca y acuicultura,  191.2171,Real
2008-06-01,Pesca y acuicultura,  189.3390,Real
2008-09-01,Pesca y acuicultura,  436.1973,Real
2008-12-01,Pesca y acuicultura,  361.5509,Real
2009-03-01,Pesca y acuicultura,  195.6612,Real
2009-06-01,Pesca y acuicultura,  197.9016,Real
2009-09-01,Pesca y acuicultura,  526.5545,Real
2009-12-01,Pesca y acuicultura,  423.8473,Real
2010-03-01,Pesca y acuicultura,  222.9133,Real
2010-06-01,Pesca y acuicultura,  160.9764,Real
2010-09-01,Pesca y acuicultura,  527.6730,Real
2010-12-01,Pesca y acuicultura,  504.2559,Real
2011-03-01,Pesca y acuicultura,  220.6420,Real
2011-06-01,Pesca y acuicultura,  166.9488,Real
2011-09-01,Pesca y acuicultura,  534.9772,Real
2011-12-01,Pesca y acuicultura,  436.0211,Real
2012-03-01,Pesca y acuicultura,  185.3615,Real
2012-06-01,Pesca y acuicultura,  212.0540,Real
2012-09-01,Pesca y acuicultura,  621.9155,Real
2012-12-01,Pesca y acuicultura,  504.1365,Real
2013-03-01,Pesca y acuicultura,  210.4911,Real
2013-06-01,Pesca y acuicultura,  194.3040,Real
2013-09-01,Pesca y acuicultura,  611.0587,Real
2013-12-01,Pesca y acuicultura,  585.8404,Real
2014-03-01,Pesca y acuicultura,  243.4106,Real
2014-06-01,Pesca y acuicultura,  314.3097,Real
2014-09-01,Pesca y acuicultura,  705.3846,Real
2014-12-01,Pesca y acuicultura,  620.4957,Real
2015-03-01,Pesca y acuicultura,  249.2643,Real
2015-06-01,Pesca y acuicultura,  224.5815,Real
2015-09-01,Pesca y acuicultura,  672.0899,Real
2015-12-01,Pesca y acuicultura,  606.3602,Real
2016-03-01,Pesca y acuicultura,  266.0561,Real
2016-06-01,Pesca y acuicultura,  265.1729,Real
2016-09-01,Pesca y acuicultura,  578.9123,Real
2016-12-01,Pesca y acuicultura,  601.6091,Real
2017-03-01,Pesca y acuicultura,  245.5886,Real
2017-06-01,Pesca y acuicultura,  310.2847,Real
2017-09-01,Pesca y acuicultura,  613.4700,Real
2017-12-01,Pesca y acuicultura,  705.3232,Real
2018-03-01,Pesca y acuicultura,  382.6225,Real
2018-06-01,Pesca y acuicultura,  427.3126,Real
2018-09-01,Pesca y acuicultura,  641.4623,Real
2018-12-01,Pesca y acuicultura,  694.0000,Real
2019-03-01,Pesca y acuicultura,  291.7033,Real
2019-06-01,Pesca y acuicultura,  322.2666,Real
2019-09-01,Pesca y acuicultura,  608.2224,Real
2019-12-01,Pesca y acuicultura,  611.4011,Real
2020-03-01,Pesca y acuicultura,  391.8609,Real
2020-06-01,Pesca y acuicultura,  232.7452,Real
2020-09-01,Pesca y acuicultura,  628.8700,Real
2006-03-01,Explotación de minas y canteras,  262.1760,Real
2006-06-01,Explotación de minas y canteras,  278.10350,Real
2006-09-01,Explotación de minas y canteras,  257.9608,Real
2006-12-01,Explotación de minas y canteras,  290.8898,Real
2007-03-01,Explotación de minas y canteras,  350.4526,Real
2007-06-01,Explotación de minas y canteras,  261.6814,Real
2007-09-01,Explotación de minas y canteras,  211.6662,Real
2007-12-01,Explotación de minas y canteras,  225.0679,Real
2008-03-01,Explotación de minas y canteras,  277.6988,Real
2008-06-01,Explotación de minas y canteras,  247.0263,Real
2008-09-01,Explotación de minas y canteras,  244.9986,Real
2008-12-01,Explotación de minas y canteras,  243.3007,Real
2009-03-01,Explotación de minas y canteras,  264.9050,Real
2009-06-01,Explotación de minas y canteras,  241.4360,Real
2009-09-01,Explotación de minas y canteras,  261.6684,Real
2009-12-01,Explotación de minas y canteras,  210.6484,Real
2010-03-01,Explotación de minas y canteras,  327.0992,Real
2010-06-01,Explotación de minas y canteras,  323.5869,Real
2010-09-01,Explotación de minas y canteras,  383.5347,Real
2010-12-01,Explotación de minas y canteras,  449.2577,Real
2011-03-01,Explotación de minas y canteras,  461.4932,Real
2011-06-01,Explotación de minas y canteras,  454.6686,Real
2011-09-01,Explotación de minas y canteras,  437.0013,Real
2011-12-01,Explotación de minas y canteras,  511.4025,Real
2012-03-01,Explotación de minas y canteras,  474.1468,Real
2012-06-01,Explotación de minas y canteras,  495.0369,Real
2012-09-01,Explotación de minas y canteras,  527.0084,Real
2012-12-01,Explotación de minas y canteras,  572.2399,Real
2013-03-01,Explotación de minas y canteras,  579.4363,Real
2013-06-01,Explotación de minas y canteras,  576.8726,Real
2013-09-01,Explotación de minas y canteras,  647.7931,Real
2013-12-01,Explotación de minas y canteras,  727.5396,Real
2014-03-01,Explotación de minas y canteras,  592.5692,Real
2014-06-01,Explotación de minas y canteras,  641.4215,Real
2014-09-01,Explotación de minas y canteras,  637.8551,Real
2014-12-01,Explotación de minas y canteras,  669.2708,Real
2015-03-01,Explotación de minas y canteras,  592.4543,Real
2015-06-01,Explotación de minas y canteras,  606.2234,Real
2015-09-01,Explotación de minas y canteras,  627.0339,Real
2015-12-01,Explotación de minas y canteras,  708.0446,Real
2016-03-01,Explotación de minas y canteras,  645.2957,Real
2016-06-01,Explotación de minas y canteras,  625.2164,Real
2016-09-01,Explotación de minas y canteras,  739.0477,Real
2016-12-01,Explotación de minas y canteras,  731.2506,Real
2017-03-01,Explotación de minas y canteras,  671.7447,Real
2017-06-01,Explotación de minas y canteras,  650.1125,Real
2017-09-01,Explotación de minas y canteras,  601.5281,Real
2017-12-01,Explotación de minas y canteras,  612.3710,Real
2018-03-01,Explotación de minas y canteras,  653.6752,Real
2018-06-01,Explotación de minas y canteras,  649.1600,Real
2018-09-01,Explotación de minas y canteras,  652.2275,Real
2018-12-01,Explotación de minas y canteras,  638.5026,Real
2019-03-01,Explotación de minas y canteras,  666.6243,Real
2019-06-01,Explotación de minas y canteras,  669.8222,Real
2019-09-01,Explotación de minas y canteras,  830.0716,Real
2019-12-01,Explotación de minas y canteras,  807.0516,Real
2020-03-01,Explotación de minas y canteras,  766.3808,Real
2020-06-01,Explotación de minas y canteras,  467.4774,Real
2020-09-01,Explotación de minas y canteras,  811.0138,Real
2006-03-01,Industria manufacturera, 4332.6842,Real
2006-06-01,Industria manufacturera, 3670.53450,Real
2006-09-01,Industria manufacturera, 4050.0567,Real
2006-12-01,Industria manufacturera, 4100.4498,Real
2007-03-01,Industria manufacturera, 4391.3586,Real
2007-06-01,Industria manufacturera, 3843.1784,Real
2007-09-01,Industria manufacturera, 4158.6110,Real
2007-12-01,Industria manufacturera, 4364.8510,Real
2008-03-01,Industria manufacturera, 4642.6985,Real
2008-06-01,Industria manufacturera, 4132.9985,Real
2008-09-01,Industria manufacturera, 4244.6024,Real
2008-12-01,Industria manufacturera, 3967.9843,Real
2009-03-01,Industria manufacturera, 4198.8393,Real
2009-06-01,Industria manufacturera, 3439.9662,Real
2009-09-01,Industria manufacturera, 4219.8916,Real
2009-12-01,Industria manufacturera, 4198.6438,Real
2010-03-01,Industria manufacturera, 4475.6470,Real
2010-06-01,Industria manufacturera, 4028.6918,Real
2010-09-01,Industria manufacturera, 4517.4935,Real
2010-12-01,Industria manufacturera, 4464.3521,Real
2011-03-01,Industria manufacturera, 4789.7465,Real
2011-06-01,Industria manufacturera, 4337.3715,Real
2011-09-01,Industria manufacturera, 5064.8200,Real
2011-12-01,Industria manufacturera, 5015.7799,Real
2012-03-01,Industria manufacturera, 5565.9190,Real
2012-06-01,Industria manufacturera, 4551.0355,Real
2012-09-01,Industria manufacturera, 5342.0767,Real
2012-12-01,Industria manufacturera, 5711.5757,Real
2013-03-01,Industria manufacturera, 5689.3638,Real
2013-06-01,Industria manufacturera, 5197.7504,Real
2013-09-01,Industria manufacturera, 5729.2001,Real
2013-12-01,Industria manufacturera, 5937.6649,Real
2014-03-01,Industria manufacturera, 6311.0000,Real
2014-06-01,Industria manufacturera, 5518.7487,Real
2014-09-01,Industria manufacturera, 6174.8351,Real
2014-12-01,Industria manufacturera, 6256.3566,Real
2015-03-01,Industria manufacturera, 6417.6619,Real
2015-06-01,Industria manufacturera, 5444.3263,Real
2015-09-01,Industria manufacturera, 6471.8424,Real
2015-12-01,Industria manufacturera, 6529.3247,Real
2016-03-01,Industria manufacturera, 6657.5693,Real
2016-06-01,Industria manufacturera, 5978.6896,Real
2016-09-01,Industria manufacturera, 6503.1183,Real
2016-12-01,Industria manufacturera, 6635.4935,Real
2017-03-01,Industria manufacturera, 6859.9922,Real
2017-06-01,Industria manufacturera, 6151.2711,Real
2017-09-01,Industria manufacturera, 6714.7867,Real
2017-12-01,Industria manufacturera, 6785.3045,Real
2018-03-01,Industria manufacturera, 7075.2918,Real
2018-06-01,Industria manufacturera, 5731.5804,Real
2018-09-01,Industria manufacturera, 7064.7247,Real
2018-12-01,Industria manufacturera, 6777.3755,Real
2019-03-01,Industria manufacturera, 6822.5706,Real
2019-06-01,Industria manufacturera, 5935.6658,Real
2019-09-01,Industria manufacturera, 6932.7901,Real
2019-12-01,Industria manufacturera, 7004.7691,Real
2020-03-01,Industria manufacturera, 7162.2827,Real
2020-06-01,Industria manufacturera, 4822.8949,Real
2020-09-01,Industria manufacturera, 7068.8485,Real
2006-03-01,Construcción, 1401.7468,Real
2006-06-01,Construcción, 1461.34675,Real
2006-09-01,Construcción, 1396.6472,Real
2006-12-01,Construcción, 1531.9273,Real
2007-03-01,Construcción, 1316.2525,Real
2007-06-01,Construcción, 1489.4769,Real
2007-09-01,Construcción, 1227.1154,Real
2007-12-01,Construcción, 1271.7077,Real
2008-03-01,Construcción, 1165.8527,Real
2008-06-01,Construcción, 1179.3958,Real
2008-09-01,Construcción, 1067.5712,Real
2008-12-01,Construcción, 1073.6177,Real
2009-03-01,Construcción,  826.0129,Real
2009-06-01,Construcción,  855.0028,Real
2009-09-01,Construcción,  689.7136,Real
2009-12-01,Construcción,  808.4651,Real
2010-03-01,Construcción,  579.9848,Real
2010-06-01,Construcción,  632.8538,Real
2010-09-01,Construcción,  605.8306,Real
2010-12-01,Construcción,  813.9507,Real
2011-03-01,Construcción,  676.3624,Real
2011-06-01,Construcción,  705.8736,Real
2011-09-01,Construcción,  683.1373,Real
2011-12-01,Construcción,  851.6637,Real
2012-03-01,Construcción,  869.2511,Real
2012-06-01,Construcción,  902.6970,Real
2012-09-01,Construcción,  808.8407,Real
2012-12-01,Construcción, 1125.3899,Real
2013-03-01,Construcción, 1028.3138,Real
2013-06-01,Construcción, 1110.8202,Real
2013-09-01,Construcción, 1015.3436,Real
2013-12-01,Construcción,  958.7622,Real
2014-03-01,Construcción,  989.6254,Real
2014-06-01,Construcción, 1004.2446,Real
2014-09-01,Construcción,  945.0452,Real
2014-12-01,Construcción, 1247.7152,Real
2015-03-01,Construcción, 1194.3652,Real
2015-06-01,Construcción, 1284.4829,Real
2015-09-01,Construcción, 1259.2139,Real
2015-12-01,Construcción, 1513.1525,Real
2016-03-01,Construcción, 1186.2504,Real
2016-06-01,Construcción, 1272.8954,Real
2016-09-01,Construcción, 1283.9223,Real
2016-12-01,Construcción, 1435.9456,Real
2017-03-01,Construcción, 1450.9329,Real
2017-06-01,Construcción, 1292.4142,Real
2017-09-01,Construcción, 1360.7962,Real
2017-12-01,Construcción, 1519.2614,Real
2018-03-01,Construcción, 1380.2655,Real
2018-06-01,Construcción, 1151.7244,Real
2018-09-01,Construcción, 1212.1985,Real
2018-12-01,Construcción, 1004.2628,Real
2019-03-01,Construcción,  637.6483,Real
2019-06-01,Construcción,  688.6600,Real
2019-09-01,Construcción,  728.3442,Real
2019-12-01,Construcción,  884.5262,Real
2020-03-01,Construcción,  752.9324,Real
2020-06-01,Construcción,  692.6189,Real
2020-09-01,Construcción,  695.4330,Real
2006-03-01,Electricidad,  327.4780,Real
2006-06-01,Electricidad,  316.03137,Real
2006-09-01,Electricidad,  287.8807,Real
2006-12-01,Electricidad,  291.8266,Real
2007-03-01,Electricidad,  307.5230,Real
2007-06-01,Electricidad,  290.3456,Real
2007-09-01,Electricidad,  267.6469,Real
2007-12-01,Electricidad,  317.8953,Real
2008-03-01,Electricidad,  409.4252,Real
2008-06-01,Electricidad,  414.0442,Real
2008-09-01,Electricidad,  412.8885,Real
2008-12-01,Electricidad,  425.7536,Real
2009-03-01,Electricidad,  435.3291,Real
2009-06-01,Electricidad,  424.3043,Real
2009-09-01,Electricidad,  412.0849,Real
2009-12-01,Electricidad,  427.3503,Real
2010-03-01,Electricidad,  468.7541,Real
2010-06-01,Electricidad,  464.1529,Real
2010-09-01,Electricidad,  408.8046,Real
2010-12-01,Electricidad,  424.1876,Real
2011-03-01,Electricidad,  451.5151,Real
2011-06-01,Electricidad,  427.9759,Real
2011-09-01,Electricidad,  404.6562,Real
2011-12-01,Electricidad,  431.5333,Real
2012-03-01,Electricidad,  498.7223,Real
2012-06-01,Electricidad,  517.9526,Real
2012-09-01,Electricidad,  516.0902,Real
2012-12-01,Electricidad,  543.3547,Real
2013-03-01,Electricidad,  642.9259,Real
2013-06-01,Electricidad,  670.4582,Real
2013-09-01,Electricidad,  602.4127,Real
2013-12-01,Electricidad,  650.9373,Real
2014-03-01,Electricidad,  746.0342,Real
2014-06-01,Electricidad,  749.0062,Real
2014-09-01,Electricidad,  699.7766,Real
2014-12-01,Electricidad,  695.4367,Real
2015-03-01,Electricidad,  747.0336,Real
2015-06-01,Electricidad,  743.2639,Real
2015-09-01,Electricidad,  722.9602,Real
2015-12-01,Electricidad,  730.5999,Real
2016-03-01,Electricidad,  811.0957,Real
2016-06-01,Electricidad,  779.4426,Real
2016-09-01,Electricidad,  687.4679,Real
2016-12-01,Electricidad,  693.6584,Real
2017-03-01,Electricidad,  758.7194,Real
2017-06-01,Electricidad,  741.2652,Real
2017-09-01,Electricidad,  651.3345,Real
2017-12-01,Electricidad,  687.2666,Real
2018-03-01,Electricidad,  778.3343,Real
2018-06-01,Electricidad,  761.3941,Real
2018-09-01,Electricidad,  702.5538,Real
2018-12-01,Electricidad,  719.5031,Real
2019-03-01,Electricidad,  818.0560,Real
2019-06-01,Electricidad,  791.8720,Real
2019-09-01,Electricidad,  680.0751,Real
2019-12-01,Electricidad,  625.4482,Real
2020-03-01,Electricidad,  709.9389,Real
2020-06-01,Electricidad,  649.4915,Real
2020-09-01,Electricidad,  523.9439,Real
2006-03-01,Agua,  137.6462,Real
2006-06-01,Agua,  141.80475,Real
2006-09-01,Agua,  136.6167,Real
2006-12-01,Agua,  134.8767,Real
2007-03-01,Agua,  139.3955,Real
2007-06-01,Agua,  138.9225,Real
2007-09-01,Agua,  127.5488,Real
2007-12-01,Agua,  136.5639,Real
2008-03-01,Agua,  145.8939,Real
2008-06-01,Agua,  145.2292,Real
2008-09-01,Agua,  145.7431,Real
2008-12-01,Agua,  150.6034,Real
2009-03-01,Agua,  166.2853,Real
2009-06-01,Agua,  171.1910,Real
2009-09-01,Agua,  165.7789,Real
2009-12-01,Agua,  164.6359,Real
2010-03-01,Agua,  161.5804,Real
2010-06-01,Agua,  166.8674,Real
2010-09-01,Agua,  170.8249,Real
2010-12-01,Agua,  183.6938,Real
2011-03-01,Agua,  217.1541,Real
2011-06-01,Agua,  237.4921,Real
2011-09-01,Agua,  237.6383,Real
2011-12-01,Agua,  244.3243,Real
2012-03-01,Agua,  251.0146,Real
2012-06-01,Agua,  246.4938,Real
2012-09-01,Agua,  243.9495,Real
2012-12-01,Agua,  243.0703,Real
2013-03-01,Agua,  249.5800,Real
2013-06-01,Agua,  251.4561,Real
2013-09-01,Agua,  238.5083,Real
2013-12-01,Agua,  234.0063,Real
2014-03-01,Agua,  243.8499,Real
2014-06-01,Agua,  252.2715,Real
2014-09-01,Agua,  246.7484,Real
2014-12-01,Agua,  240.7799,Real
2015-03-01,Agua,  247.3292,Real
2015-06-01,Agua,  252.9146,Real
2015-09-01,Agua,  254.6911,Real
2015-12-01,Agua,  256.1626,Real
2016-03-01,Agua,  265.9783,Real
2016-06-01,Agua,  265.4406,Real
2016-09-01,Agua,  268.0554,Real
2016-12-01,Agua,  267.7011,Real
2017-03-01,Agua,  277.0035,Real
2017-06-01,Agua,  274.1182,Real
2017-09-01,Agua,  269.8975,Real
2017-12-01,Agua,  274.7220,Real
2018-03-01,Agua,  283.7891,Real
2018-06-01,Agua,  282.2621,Real
2018-09-01,Agua,  282.8460,Real
2018-12-01,Agua,  285.7610,Real
2019-03-01,Agua,  291.4395,Real
2019-06-01,Agua,  294.7661,Real
2019-09-01,Agua,  281.1163,Real
2019-12-01,Agua,  288.1162,Real
2020-03-01,Agua,  295.7845,Real
2020-06-01,Agua,  292.3780,Real
2020-09-01,Agua,  289.0511,Real
2006-03-01,Comercio, 3004.0021,Real
2006-06-01,Comercio, 3191.24211,Real
2006-09-01,Comercio, 3160.8417,Real
2006-12-01,Comercio, 3447.1042,Real
2007-03-01,Comercio, 3267.7433,Real
2007-06-01,Comercio, 3157.2407,Real
2007-09-01,Comercio, 3240.0471,Real
2007-12-01,Comercio, 3649.4565,Real
2008-03-01,Comercio, 3459.4549,Real
2008-06-01,Comercio, 3646.9395,Real
2008-09-01,Comercio, 3493.6296,Real
2008-12-01,Comercio, 3537.4091,Real
2009-03-01,Comercio, 3124.4950,Real
2009-06-01,Comercio, 3323.9734,Real
2009-09-01,Comercio, 3407.3693,Real
2009-12-01,Comercio, 3690.0718,Real
2010-03-01,Comercio, 3552.2011,Real
2010-06-01,Comercio, 3494.7642,Real
2010-09-01,Comercio, 3591.8911,Real
2010-12-01,Comercio, 3958.9507,Real
2011-03-01,Comercio, 3860.2136,Real
2011-06-01,Comercio, 3945.0412,Real
2011-09-01,Comercio, 4016.8026,Real
2011-12-01,Comercio, 4251.4987,Real
2012-03-01,Comercio, 4199.7729,Real
2012-06-01,Comercio, 4257.4971,Real
2012-09-01,Comercio, 4361.7326,Real
2012-12-01,Comercio, 4398.9758,Real
2013-03-01,Comercio, 4199.8325,Real
2013-06-01,Comercio, 4452.9457,Real
2013-09-01,Comercio, 4391.0667,Real
2013-12-01,Comercio, 4680.1432,Real
2014-03-01,Comercio, 4418.1013,Real
2014-06-01,Comercio, 4636.4812,Real
2014-09-01,Comercio, 4509.4193,Real
2014-12-01,Comercio, 4838.7568,Real
2015-03-01,Comercio, 4407.1850,Real
2015-06-01,Comercio, 4581.9227,Real
2015-09-01,Comercio, 4669.6214,Real
2015-12-01,Comercio, 5889.6866,Real
2016-03-01,Comercio, 4689.7035,Real
2016-06-01,Comercio, 4900.6621,Real
2016-09-01,Comercio, 4830.0187,Real
2016-12-01,Comercio, 6065.4840,Real
2017-03-01,Comercio, 4869.4556,Real
2017-06-01,Comercio, 5073.7749,Real
2017-09-01,Comercio, 5032.0517,Real
2017-12-01,Comercio, 6463.3706,Real
2018-03-01,Comercio, 5060.2386,Real
