date,var,amount
2004-03-01,"Transporte, almacenamiento y comunicaciones",5621.2
2004-04-01,"Transporte, almacenamiento y comunicaciones",5488.5
2004-05-01,"Transporte, almacenamiento y comunicaciones",5485.1
2004-06-01,"Transporte, almacenamiento y comunicaciones",5614.1
2004-07-01,"Transporte, almacenamiento y comunicaciones",5469.3
2004-08-01,"Transporte, almacenamiento y comunicaciones",5594.8
2004-09-01,"Transporte, almacenamiento y comunicaciones",5537.3
2004-10-01,"Transporte, almacenamiento y comunicaciones",5552.2
2004-11-01,"Transporte, almacenamiento y comunicaciones",5520.2
2004-12-01,"Transporte, almacenamiento y comunicaciones",5939.4
2005-01-01,"Transporte, almacenamiento y comunicaciones",6221.4
2005-02-01,"Transporte, almacenamiento y comunicaciones",5499
2005-03-01,"Transporte, almacenamiento y comunicaciones",5498.9
2005-04-01,"Transporte, almacenamiento y comunicaciones",5448.27
2005-05-01,"Transporte, almacenamiento y comunicaciones",5607.3
2005-06-01,"Transporte, almacenamiento y comunicaciones",6699.2
2005-07-01,"Transporte, almacenamiento y comunicaciones",5534.4
2005-08-01,"Transporte, almacenamiento y comunicaciones",5559.4
2005-09-01,"Transporte, almacenamiento y comunicaciones",5623.4
2005-10-01,"Transporte, almacenamiento y comunicaciones",5365.8
2005-11-01,"Transporte, almacenamiento y comunicaciones",7826.8
2005-12-01,"Transporte, almacenamiento y comunicaciones",5866.2
2006-01-01,"Transporte, almacenamiento y comunicaciones",5624
2006-02-01,"Transporte, almacenamiento y comunicaciones",5796.4
2006-03-01,"Transporte, almacenamiento y comunicaciones",5776.2
2006-04-01,"Transporte, almacenamiento y comunicaciones",6135.2
2006-05-01,"Transporte, almacenamiento y comunicaciones",5908.9
2006-06-01,"Transporte, almacenamiento y comunicaciones",5852
2006-07-01,"Transporte, almacenamiento y comunicaciones",5672.2
2006-08-01,"Transporte, almacenamiento y comunicaciones",5859.75
2006-09-01,"Transporte, almacenamiento y comunicaciones",5896.59
2006-10-01,"Transporte, almacenamiento y comunicaciones",5898.21
2006-11-01,"Transporte, almacenamiento y comunicaciones",5958.86
2006-12-01,"Transporte, almacenamiento y comunicaciones",6106.04
2007-01-01,"Transporte, almacenamiento y comunicaciones",6488.37
2007-02-01,"Transporte, almacenamiento y comunicaciones",6097.27
2007-03-01,"Transporte, almacenamiento y comunicaciones",5972.55
2007-04-01,"Transporte, almacenamiento y comunicaciones",6548.06
2007-05-01,"Transporte, almacenamiento y comunicaciones",6342.7
2007-06-01,"Transporte, almacenamiento y comunicaciones",6293.27
2007-07-01,"Transporte, almacenamiento y comunicaciones",6162.31
2007-08-01,"Transporte, almacenamiento y comunicaciones",6238.71
2007-09-01,"Transporte, almacenamiento y comunicaciones",6256.87
2007-10-01,"Transporte, almacenamiento y comunicaciones",6216.17
2007-11-01,"Transporte, almacenamiento y comunicaciones",6478.74
2007-12-01,"Transporte, almacenamiento y comunicaciones",6932.61
2008-01-01,"Transporte, almacenamiento y comunicaciones",6494.78
2008-02-01,"Transporte, almacenamiento y comunicaciones",7244.09
2008-03-01,"Transporte, almacenamiento y comunicaciones",6758.83
2008-04-01,"Transporte, almacenamiento y comunicaciones",6587.58
2008-05-01,"Transporte, almacenamiento y comunicaciones",6919.5
2008-06-01,"Transporte, almacenamiento y comunicaciones",6995.28
2008-07-01,"Transporte, almacenamiento y comunicaciones",6959.43
2008-08-01,"Transporte, almacenamiento y comunicaciones",7278.17
2008-09-01,"Transporte, almacenamiento y comunicaciones",7138.29
2008-10-01,"Transporte, almacenamiento y comunicaciones",7031.32
2008-11-01,"Transporte, almacenamiento y comunicaciones",7439.54
2008-12-01,"Transporte, almacenamiento y comunicaciones",7958.54
2009-01-01,"Transporte, almacenamiento y comunicaciones",6004.82
2009-02-01,"Transporte, almacenamiento y comunicaciones",8203.4
2009-03-01,"Transporte, almacenamiento y comunicaciones",7467.15
2009-04-01,"Transporte, almacenamiento y comunicaciones",7838.21
2009-05-01,"Transporte, almacenamiento y comunicaciones",7526.6348
2009-06-01,"Transporte, almacenamiento y comunicaciones",5783.36
2009-07-01,"Transporte, almacenamiento y comunicaciones",7557.8
2009-08-01,"Transporte, almacenamiento y comunicaciones",7591.62
2009-09-01,"Transporte, almacenamiento y comunicaciones",7794.73
2009-10-01,"Transporte, almacenamiento y comunicaciones",7829.22
2009-11-01,"Transporte, almacenamiento y comunicaciones",7587.54
2009-12-01,"Transporte, almacenamiento y comunicaciones",8336.31
2010-01-01,"Transporte, almacenamiento y comunicaciones",7931.123
2010-02-01,"Transporte, almacenamiento y comunicaciones",8057.328
2010-03-01,"Transporte, almacenamiento y comunicaciones",9889.107
2010-04-01,"Transporte, almacenamiento y comunicaciones",8419.953
2010-05-01,"Transporte, almacenamiento y comunicaciones",8405.644
2010-06-01,"Transporte, almacenamiento y comunicaciones",8713.836
2010-07-01,"Transporte, almacenamiento y comunicaciones",8418.179
2010-08-01,"Transporte, almacenamiento y comunicaciones",8417.48
2010-09-01,"Transporte, almacenamiento y comunicaciones",8613.693
2010-10-01,"Transporte, almacenamiento y comunicaciones",8327.07
2010-11-01,"Transporte, almacenamiento y comunicaciones",8628.53
2010-12-01,"Transporte, almacenamiento y comunicaciones",9138.2909
2011-01-01,"Transporte, almacenamiento y comunicaciones",8581.46
2011-02-01,"Transporte, almacenamiento y comunicaciones",8534.863
2011-03-01,"Transporte, almacenamiento y comunicaciones",9463.017
2011-04-01,"Transporte, almacenamiento y comunicaciones",9114.6738
2011-05-01,"Transporte, almacenamiento y comunicaciones",9067.873
2011-06-01,"Transporte, almacenamiento y comunicaciones",9291.428
2011-07-01,"Transporte, almacenamiento y comunicaciones",9178.244
2011-08-01,"Transporte, almacenamiento y comunicaciones",9439.328
2011-09-01,"Transporte, almacenamiento y comunicaciones",9450.943
2011-10-01,"Transporte, almacenamiento y comunicaciones",9276.619
2011-11-01,"Transporte, almacenamiento y comunicaciones",9517.401
2011-12-01,"Transporte, almacenamiento y comunicaciones",10413.728
2012-01-01,"Transporte, almacenamiento y comunicaciones",9786.7546
2012-02-01,"Transporte, almacenamiento y comunicaciones",10049.21
2012-03-01,"Transporte, almacenamiento y comunicaciones",10612.262
2012-04-01,"Transporte, almacenamiento y comunicaciones",9820.049
2012-05-01,"Transporte, almacenamiento y comunicaciones",9709.087
2012-06-01,"Transporte, almacenamiento y comunicaciones",9875.358
2012-07-01,"Transporte, almacenamiento y comunicaciones",9766.855
2012-08-01,"Transporte, almacenamiento y comunicaciones",9916.8033
2012-09-01,"Transporte, almacenamiento y comunicaciones",9995.099
2012-10-01,"Transporte, almacenamiento y comunicaciones",9829.099
2012-11-01,"Transporte, almacenamiento y comunicaciones",9951.14
2012-12-01,"Transporte, almacenamiento y comunicaciones",10568.633
2013-01-01,"Transporte, almacenamiento y comunicaciones",10215.7561
2013-02-01,"Transporte, almacenamiento y comunicaciones",10081.215
2013-03-01,"Transporte, almacenamiento y comunicaciones",10691.381
2013-04-01,"Transporte, almacenamiento y comunicaciones",10366.824
2013-05-01,"Transporte, almacenamiento y comunicaciones",10373.622
2013-06-01,"Transporte, almacenamiento y comunicaciones",10423.283
2013-07-01,"Transporte, almacenamiento y comunicaciones",10457.244
2013-08-01,"Transporte, almacenamiento y comunicaciones",10542.121
2013-09-01,"Transporte, almacenamiento y comunicaciones",10619.956
2013-10-01,"Transporte, almacenamiento y comunicaciones",10401.489
2013-11-01,"Transporte, almacenamiento y comunicaciones",10778.252
2013-12-01,"Transporte, almacenamiento y comunicaciones",11349.381
2014-01-01,"Transporte, almacenamiento y comunicaciones",10880.482
2014-02-01,"Transporte, almacenamiento y comunicaciones",10813.786
2014-03-01,"Transporte, almacenamiento y comunicaciones",11331.833
2014-04-01,"Transporte, almacenamiento y comunicaciones",11002.814
2014-05-01,"Transporte, almacenamiento y comunicaciones",11000.629
2014-06-01,"Transporte, almacenamiento y comunicaciones",10854.029
2014-07-01,"Transporte, almacenamiento y comunicaciones",11207.944
2014-08-01,"Transporte, almacenamiento y comunicaciones",11123.481
2014-09-01,"Transporte, almacenamiento y comunicaciones",11195.944
2014-10-01,"Transporte, almacenamiento y comunicaciones",11220.188
2014-11-01,"Transporte, almacenamiento y comunicaciones",11127.446
2014-12-01,"Transporte, almacenamiento y comunicaciones",12149.944
2015-01-01,"Transporte, almacenamiento y comunicaciones",10577.63
2015-02-01,"Transporte, almacenamiento y comunicaciones",11351.745
2015-03-01,"Transporte, almacenamiento y comunicaciones",12019.461
2015-04-01,"Transporte, almacenamiento y comunicaciones",11664.419
2015-05-01,"Transporte, almacenamiento y comunicaciones",11577.352
2015-06-01,"Transporte, almacenamiento y comunicaciones",11493.377
2015-07-01,"Transporte, almacenamiento y comunicaciones",11385.272
2015-08-01,"Transporte, almacenamiento y comunicaciones",11648.276
2015-09-01,"Transporte, almacenamiento y comunicaciones",11639.983
2015-10-01,"Transporte, almacenamiento y comunicaciones",11828.06
2015-11-01,"Transporte, almacenamiento y comunicaciones",11649.787
2015-12-01,"Transporte, almacenamiento y comunicaciones",12527.431
2016-01-01,"Transporte, almacenamiento y comunicaciones",11772.184
2016-02-01,"Transporte, almacenamiento y comunicaciones",11864.826
2016-03-01,"Transporte, almacenamiento y comunicaciones",11722.441
2016-04-01,"Transporte, almacenamiento y comunicaciones",12362.646
2016-05-01,"Transporte, almacenamiento y comunicaciones",12052.827
2016-06-01,"Transporte, almacenamiento y comunicaciones",11983.752
2016-07-01,"Transporte, almacenamiento y comunicaciones",12081.605
2016-08-01,"Transporte, almacenamiento y comunicaciones",12308.027
2016-09-01,"Transporte, almacenamiento y comunicaciones",12510.283
2016-10-01,"Transporte, almacenamiento y comunicaciones",12187.554
2016-11-01,"Transporte, almacenamiento y comunicaciones",12643.855
2016-12-01,"Transporte, almacenamiento y comunicaciones",13135.615
2017-01-01,"Transporte, almacenamiento y comunicaciones",12511.673
2017-02-01,"Transporte, almacenamiento y comunicaciones",12488.517
2017-03-01,"Transporte, almacenamiento y comunicaciones",12901.971
2017-04-01,"Transporte, almacenamiento y comunicaciones",13633.092
2017-05-01,"Transporte, almacenamiento y comunicaciones",12758.739
2017-06-01,"Transporte, almacenamiento y comunicaciones",12767.564
2017-07-01,"Transporte, almacenamiento y comunicaciones",12836.219
2017-08-01,"Transporte, almacenamiento y comunicaciones",13093.128
2017-09-01,"Transporte, almacenamiento y comunicaciones",13045.3564
2017-10-01,"Transporte, almacenamiento y comunicaciones",12836.2907
2017-11-01,"Transporte, almacenamiento y comunicaciones",13185.112
2017-12-01,"Transporte, almacenamiento y comunicaciones",14265.0125
2018-01-01,"Transporte, almacenamiento y comunicaciones",13494.1491
2018-02-01,"Transporte, almacenamiento y comunicaciones",13689.5085
2018-03-01,"Transporte, almacenamiento y comunicaciones",13865.3371
2018-04-01,"Transporte, almacenamiento y comunicaciones",15088.6198
2018-05-01,"Transporte, almacenamiento y comunicaciones",14010.5612
2018-06-01,"Transporte, almacenamiento y comunicaciones",14939.2432
2018-07-01,"Transporte, almacenamiento y comunicaciones",14676.6882
2018-08-01,"Transporte, almacenamiento y comunicaciones",15070.4888
2018-09-01,"Transporte, almacenamiento y comunicaciones",14951.007
2018-10-01,"Transporte, almacenamiento y comunicaciones",14684.3495
2018-11-01,"Transporte, almacenamiento y comunicaciones",14724.774
2018-12-01,"Transporte, almacenamiento y comunicaciones",16203.0587
2019-01-01,"Transporte, almacenamiento y comunicaciones",15726.7243
2019-02-01,"Transporte, almacenamiento y comunicaciones",15252.594
2019-03-01,"Transporte, almacenamiento y comunicaciones",15439.8819
2019-04-01,"Transporte, almacenamiento y comunicaciones",15675.5166
2019-05-01,"Transporte, almacenamiento y comunicaciones",15646.0367
2019-06-01,"Transporte, almacenamiento y comunicaciones",15315.3424
2019-07-01,"Transporte, almacenamiento y comunicaciones",15603.5888
2019-08-01,"Transporte, almacenamiento y comunicaciones",16140.7183
2019-09-01,"Transporte, almacenamiento y comunicaciones",16069.649
2019-10-01,"Transporte, almacenamiento y comunicaciones",15383.6965
2019-11-01,"Transporte, almacenamiento y comunicaciones",15296.3198
2019-12-01,"Transporte, almacenamiento y comunicaciones",16621.3019
2020-01-01,"Transporte, almacenamiento y comunicaciones",15761.2886
2020-02-01,"Transporte, almacenamiento y comunicaciones",15709.7088
2020-03-01,"Transporte, almacenamiento y comunicaciones",16482.5507
2020-04-01,"Transporte, almacenamiento y comunicaciones",15908.6631
2020-05-01,"Transporte, almacenamiento y comunicaciones",15714.6883
2020-06-01,"Transporte, almacenamiento y comunicaciones",15512.9914
2020-07-01,"Transporte, almacenamiento y comunicaciones",15921.4773
2020-08-01,"Transporte, almacenamiento y comunicaciones",16517.4007
2020-09-01,"Transporte, almacenamiento y comunicaciones",16345.4641
2020-10-01,"Transporte, almacenamiento y comunicaciones",15902.0894
2020-11-01,"Transporte, almacenamiento y comunicaciones",16130.0572
2004-01-01,Financiero,5016.3
2004-02-01,Financiero,5078.1
2004-03-01,Financiero,5054.8
2004-04-01,Financiero,5126
2004-05-01,Financiero,5049.1
2004-06-01,Financiero,5478.1
2004-07-01,Financiero,5311.9
2004-08-01,Financiero,5183.1
2004-09-01,Financiero,5255.9
2004-10-01,Financiero,5302.6
2004-11-01,Financiero,5278.4
2004-12-01,Financiero,6550.7
2005-01-01,Financiero,5385.8
2005-02-01,Financiero,5372.1
2005-03-01,Financiero,5481.2
2005-04-01,Financiero,5272.62
2005-05-01,Financiero,5147.4
2005-06-01,Financiero,5231.4
2005-07-01,Financiero,5132.9
2005-08-01,Financiero,5093.7
2005-09-01,Financiero,5141.6
2005-10-01,Financiero,5253
2005-11-01,Financiero,5113.1
2005-12-01,Financiero,6465.8
2006-01-01,Financiero,5476.1
2006-02-01,Financiero,5146.9
2006-03-01,Financiero,5564.7
2006-04-01,Financiero,5474.6
2006-05-01,Financiero,5465.8
2006-06-01,Financiero,5504.4
2006-07-01,Financiero,5545.4
2006-08-01,Financiero,5485.76
2006-09-01,Financiero,5611.12
2006-10-01,Financiero,5629.03
2006-11-01,Financiero,5464.68
2006-12-01,Financiero,6302.45
2007-01-01,Financiero,5782.85
2007-02-01,Financiero,5540.64
2007-03-01,Financiero,6719.43
2007-04-01,Financiero,6243.8
2007-05-01,Financiero,5738.46
2007-06-01,Financiero,5919.49
2007-07-01,Financiero,6484.68
2007-08-01,Financiero,6387.77
2007-09-01,Financiero,6024.15
2007-10-01,Financiero,6159.35
2007-11-01,Financiero,6109.18
2007-12-01,Financiero,7517.93
2008-01-01,Financiero,6603.69
2008-02-01,Financiero,6839
2008-03-01,Financiero,6748
2008-04-01,Financiero,6759.16
2008-05-01,Financiero,6779.9
2008-06-01,Financiero,6788.27
2008-07-01,Financiero,6941.95
2008-08-01,Financiero,6982.64
2008-09-01,Financiero,6996.42
2008-10-01,Financiero,7339.28
2008-11-01,Financiero,7215.15
2008-12-01,Financiero,8402.8
2009-01-01,Financiero,6387.63
2009-02-01,Financiero,7485.64
2009-03-01,Financiero,7681.79
2009-04-01,Financiero,7570.86
2009-05-01,Financiero,7675.5204
2009-06-01,Financiero,7544.73
2009-07-01,Financiero,7400.18
2009-08-01,Financiero,7232.4
2009-09-01,Financiero,7342.44
2009-10-01,Financiero,7449.35
2009-11-01,Financiero,7419.84
2009-12-01,Financiero,8553.14
2010-01-01,Financiero,7841.162
2010-02-01,Financiero,7332.424
2010-03-01,Financiero,7318.686
2010-04-01,Financiero,7438.172
2010-05-01,Financiero,7758.318
2010-06-01,Financiero,7577.722
2010-07-01,Financiero,7940.746
2010-08-01,Financiero,7750.27
2010-09-01,Financiero,7767.701
2010-10-01,Financiero,7920.46
2010-11-01,Financiero,7784.62
2010-12-01,Financiero,9019.66
2011-01-01,Financiero,8252.022
2011-02-01,Financiero,8033.349
2011-03-01,Financiero,7992.587
2011-04-01,Financiero,8234.789
2011-05-01,Financiero,8233.094
2011-06-01,Financiero,8256.651
2011-07-01,Financiero,8504.604
2011-08-01,Financiero,8387.198
2011-09-01,Financiero,8440.113
2011-10-01,Financiero,8547.33
2011-11-01,Financiero,8479.901
2011-12-01,Financiero,9614.69
2012-01-01,Financiero,9155.3016
2012-02-01,Financiero,9024.99
2012-03-01,Financiero,8669.11
2012-04-01,Financiero,8923.227
2012-05-01,Financiero,8873.874
2012-06-01,Financiero,9065.623
2012-07-01,Financiero,9032.81
2012-08-01,Financiero,9010.4331
2012-09-01,Financiero,8991.205
2012-10-01,Financiero,9018.284
2012-11-01,Financiero,9029.596
2012-12-01,Financiero,10201.443
2013-01-01,Financiero,9406.3475
2013-02-01,Financiero,9831.105
2013-03-01,Financiero,9250.566
2013-04-01,Financiero,9532.47
2013-05-01,Financiero,9733.699
2013-06-01,Financiero,9567.477
2013-07-01,Financiero,9637.592
2013-08-01,Financiero,9848.91
2013-09-01,Financiero,10203.127
2013-10-01,Financiero,10245.418
2013-11-01,Financiero,10438.891
2013-12-01,Financiero,11089.522
2014-01-01,Financiero,10315.184
2014-02-01,Financiero,10075.556
2014-03-01,Financiero,9950.237
2014-04-01,Financiero,11538.284
2014-05-01,Financiero,10462.562
2014-06-01,Financiero,10224.257
2014-07-01,Financiero,10546.483
2014-08-01,Financiero,10421.728
2014-09-01,Financiero,10523.635
2014-10-01,Financiero,10471.505
2014-11-01,Financiero,10632.977
2014-12-01,Financiero,11728.009
2015-01-01,Financiero,11259.533
2015-02-01,Financiero,11236.466
2015-03-01,Financiero,11736.168
2015-04-01,Financiero,11454.408
2015-05-01,Financiero,11809.122
2015-06-01,Financiero,11288.301
2015-07-01,Financiero,11410.958
2015-08-01,Financiero,11080.551
2015-09-01,Financiero,11349.95
2015-10-01,Financiero,11252.874
2015-11-01,Financiero,11210.145
2015-12-01,Financiero,12585.13
2016-01-01,Financiero,11831.92
2016-02-01,Financiero,11317.359
2016-03-01,Financiero,11752.386
2016-04-01,Financiero,12579.125
2016-05-01,Financiero,12566.561
2016-06-01,Financiero,11824.066
2016-07-01,Financiero,12105.211
2016-08-01,Financiero,11817.781
2016-09-01,Financiero,12116.13
2016-10-01,Financiero,12085.089
2016-11-01,Financiero,12138.036
2016-12-01,Financiero,13428.619
2017-01-01,Financiero,12652.987
2017-02-01,Financiero,13300.77
2017-03-01,Financiero,12464.743
2017-04-01,Financiero,13411.731
2017-05-01,Financiero,13605.552
2017-06-01,Financiero,12783.355
2017-07-01,Financiero,12870.325
2017-08-01,Financiero,12692.839
2017-09-01,Financiero,12800.5448
2017-10-01,Financiero,12867.0853
2017-11-01,Financiero,13040.9089
2017-12-01,Financiero,14209.3712
2018-01-01,Financiero,13533.2858
2018-02-01,Financiero,13131.5676
2018-03-01,Financiero,13552.4585
2018-04-01,Financiero,15343.1362
2018-05-01,Financiero,13691.4533
2018-06-01,Financiero,13774.1993
2018-07-01,Financiero,13837.3187
2018-08-01,Financiero,13612.4968
2018-09-01,Financiero,13904.38
2018-10-01,Financiero,13797.4233
2018-11-01,Financiero,13758.0608
2018-12-01,Financiero,14732.5794
2019-01-01,Financiero,14359.1624
2019-02-01,Financiero,13655.9439
2019-03-01,Financiero,13667.6851
2019-04-01,Financiero,13785.7361
2019-05-01,Financiero,14191.7692
2019-06-01,Financiero,14303.6537
2019-07-01,Financiero,13951.243
2019-08-01,Financiero,13776.0174
2019-09-01,Financiero,14100.083
2019-10-01,Financiero,13959.765
2019-11-01,Financiero,13826.8895
2019-12-01,Financiero,15352.3012
2020-01-01,Financiero,14343.5738
2020-02-01,Financiero,14005.4942
2020-03-01,Financiero,14319.1755
2020-04-01,Financiero,14354.4382
2020-05-01,Financiero,14761.3576
2020-06-01,Financiero,14736.63
2020-07-01,Financiero,14492.6148
2020-08-01,Financiero,14238.46
2020-09-01,Financiero,14336.5905
2020-10-01,Financiero,14341.7941
2020-11-01,Financiero,14128.7356
2004-01-01,"Servicios comunales, sociales y personales",3222
2004-02-01,"Servicios comunales, sociales y personales",3206.08
2004-03-01,"Servicios comunales, sociales y personales",3227.9
2004-04-01,"Servicios comunales, sociales y personales",3304.2
2004-05-01,"Servicios comunales, sociales y personales",3312.2
2004-06-01,"Servicios comunales, sociales y personales",3331.3
2004-07-01,"Servicios comunales, sociales y personales",3353.1
2004-08-01,"Servicios comunales, sociales y personales",3389.1
2004-09-01,"Servicios comunales, sociales y personales",3416.8
2004-10-01,"Servicios comunales, sociales y personales",3495.6
2004-11-01,"Servicios comunales, sociales y personales",3475.5
2004-12-01,"Servicios comunales, sociales y personales",3546
2005-01-01,"Servicios comunales, sociales y personales",3564.6
2005-02-01,"Servicios comunales, sociales y personales",3612.2
2005-03-01,"Servicios comunales, sociales y personales",3632.2
2005-04-01,"Servicios comunales, sociales y personales",3742.56
2005-05-01,"Servicios comunales, sociales y personales",3796.7
2005-06-01,"Servicios comunales, sociales y personales",3956.1
2005-07-01,"Servicios comunales, sociales y personales",3857.7
2005-08-01,"Servicios comunales, sociales y personales",3843.3
2005-09-01,"Servicios comunales, sociales y personales",3929.8
2005-10-01,"Servicios comunales, sociales y personales",3918.9
2005-11-01,"Servicios comunales, sociales y personales",3905.3
2005-12-01,"Servicios comunales, sociales y personales",4098.1
2006-01-01,"Servicios comunales, sociales y personales",4335
2006-02-01,"Servicios comunales, sociales y personales",4603.5
2006-03-01,"Servicios comunales, sociales y personales",4484.3
2006-04-01,"Servicios comunales, sociales y personales",4382.5
2006-05-01,"Servicios comunales, sociales y personales",4352.4
2006-06-01,"Servicios comunales, sociales y personales",4386.2
2006-07-01,"Servicios comunales, sociales y personales",4518.4
2006-08-01,"Servicios comunales, sociales y personales",4679.88
2006-09-01,"Servicios comunales, sociales y personales",4567.61
2006-10-01,"Servicios comunales, sociales y personales",4583.6
2006-11-01,"Servicios comunales, sociales y personales",4727.64
2006-12-01,"Servicios comunales, sociales y personales",4697.89
2007-01-01,"Servicios comunales, sociales y personales",4627.42
2007-02-01,"Servicios comunales, sociales y personales",4706.2
2007-03-01,"Servicios comunales, sociales y personales",4682.67
2007-04-01,"Servicios comunales, sociales y personales",4777.83
2007-05-01,"Servicios comunales, sociales y personales",4907.52
2007-06-01,"Servicios comunales, sociales y personales",4945.06
2007-07-01,"Servicios comunales, sociales y personales",5104.92
2007-08-01,"Servicios comunales, sociales y personales",4999.02
2007-09-01,"Servicios comunales, sociales y personales",5023.69
2007-10-01,"Servicios comunales, sociales y personales",5042.72
2007-11-01,"Servicios comunales, sociales y personales",5025.27
2007-12-01,"Servicios comunales, sociales y personales",5108.5
2008-01-01,"Servicios comunales, sociales y personales",5164.76
2008-02-01,"Servicios comunales, sociales y personales",5211.54
2008-03-01,"Servicios comunales, sociales y personales",5594.38
2008-04-01,"Servicios comunales, sociales y personales",5517.91
2008-05-01,"Servicios comunales, sociales y personales",5559.21
2008-06-01,"Servicios comunales, sociales y personales",5594.86
2008-07-01,"Servicios comunales, sociales y personales",5565.22
2008-08-01,"Servicios comunales, sociales y personales",5623.14
2008-09-01,"Servicios comunales, sociales y personales",5691.63
2008-10-01,"Servicios comunales, sociales y personales",5731.7
2008-11-01,"Servicios comunales, sociales y personales",5763.4
2008-12-01,"Servicios comunales, sociales y personales",5835.53
2009-01-01,"Servicios comunales, sociales y personales",4757.56
2009-02-01,"Servicios comunales, sociales y personales",5871.2
2009-03-01,"Servicios comunales, sociales y personales",5898.2
2009-04-01,"Servicios comunales, sociales y personales",6235.03
2009-05-01,"Servicios comunales, sociales y personales",6883.7125
2009-06-01,"Servicios comunales, sociales y personales",6233.37
2009-07-01,"Servicios comunales, sociales y personales",6184.16
2009-08-01,"Servicios comunales, sociales y personales",6160.05
2009-09-01,"Servicios comunales, sociales y personales",6206.07
2009-10-01,"Servicios comunales, sociales y personales",6255.25
2009-11-01,"Servicios comunales, sociales y personales",6230.42
2009-12-01,"Servicios comunales, sociales y personales",6363.06
2010-01-01,"Servicios comunales, sociales y personales",6322.012
2010-02-01,"Servicios comunales, sociales y personales",6375.44
2010-03-01,"Servicios comunales, sociales y personales",6402.313
2010-04-01,"Servicios comunales, sociales y personales",6403.984
2010-05-01,"Servicios comunales, sociales y personales",6511.451
2010-06-01,"Servicios comunales, sociales y personales",6540.399
2010-07-01,"Servicios comunales, sociales y personales",6559.762
2010-08-01,"Servicios comunales, sociales y personales",6536.69
2010-09-01,"Servicios comunales, sociales y personales",6584.645
2010-10-01,"Servicios comunales, sociales y personales",6620.38
2010-11-01,"Servicios comunales, sociales y personales",6639.87
2010-12-01,"Servicios comunales, sociales y personales",6718.82
2011-01-01,"Servicios comunales, sociales y personales",6725.003
2011-02-01,"Servicios comunales, sociales y personales",6807.006
2011-03-01,"Servicios comunales, sociales y personales",6912.039
2011-04-01,"Servicios comunales, sociales y personales",6911.864
2011-05-01,"Servicios comunales, sociales y personales",6936.889
2011-06-01,"Servicios comunales, sociales y personales",6989.127
2011-07-01,"Servicios comunales, sociales y personales",7049.401
2011-08-01,"Servicios comunales, sociales y personales",7071.328
2011-09-01,"Servicios comunales, sociales y personales",7096.992
2011-10-01,"Servicios comunales, sociales y personales",7131.364
2011-11-01,"Servicios comunales, sociales y personales",7143.822
2011-12-01,"Servicios comunales, sociales y personales",7240.698
2012-01-01,"Servicios comunales, sociales y personales",7232.7769
2012-02-01,"Servicios comunales, sociales y personales",7291.994
2012-03-01,"Servicios comunales, sociales y personales",7590.111
2012-04-01,"Servicios comunales, sociales y personales",7571.064
2012-05-01,"Servicios comunales, sociales y personales",7592.924
2012-06-01,"Servicios comunales, sociales y personales",7665.068
2012-07-01,"Servicios comunales, sociales y personales",7620.462
2012-08-01,"Servicios comunales, sociales y personales",7650.2791
2012-09-01,"Servicios comunales, sociales y personales",7690.513
2012-10-01,"Servicios comunales, sociales y personales",7710.452
2012-11-01,"Servicios comunales, sociales y personales",7767.115
2012-12-01,"Servicios comunales, sociales y personales",7851.404
2013-01-01,"Servicios comunales, sociales y personales",7818.6602
2013-02-01,"Servicios comunales, sociales y personales",7873.575
2013-03-01,"Servicios comunales, sociales y personales",8173.286
2013-04-01,"Servicios comunales, sociales y personales",8188.05
2013-05-01,"Servicios comunales, sociales y personales",8155.259
2013-06-01,"Servicios comunales, sociales y personales",8208.58
2013-07-01,"Servicios comunales, sociales y personales",8189.351
2013-08-01,"Servicios comunales, sociales y personales",8304.874
2013-09-01,"Servicios comunales, sociales y personales",8257.312
2013-10-01,"Servicios comunales, sociales y personales",8276.058
2013-11-01,"Servicios comunales, sociales y personales",8307.317
2013-12-01,"Servicios comunales, sociales y personales",8419.806
2014-01-01,"Servicios comunales, sociales y personales",8384.834
2014-02-01,"Servicios comunales, sociales y personales",8782.499
2014-03-01,"Servicios comunales, sociales y personales",8718.863
2014-04-01,"Servicios comunales, sociales y personales",8760.574
2014-05-01,"Servicios comunales, sociales y personales",8813.192
2014-06-01,"Servicios comunales, sociales y personales",8810.872
2014-07-01,"Servicios comunales, sociales y personales",8809.283
2014-08-01,"Servicios comunales, sociales y personales",8834.275
2014-09-01,"Servicios comunales, sociales y personales",8917.071
2014-10-01,"Servicios comunales, sociales y personales",8947.727
2014-11-01,"Servicios comunales, sociales y personales",8944.235
2014-12-01,"Servicios comunales, sociales y personales",9031.263
2015-01-01,"Servicios comunales, sociales y personales",9069.886
2015-02-01,"Servicios comunales, sociales y personales",9411.452
2015-03-01,"Servicios comunales, sociales y personales",9429.488
2015-04-01,"Servicios comunales, sociales y personales",9405.046
2015-05-01,"Servicios comunales, sociales y personales",9425.272
2015-06-01,"Servicios comunales, sociales y personales",9328.619
2015-07-01,"Servicios comunales, sociales y personales",9246.301
2015-08-01,"Servicios comunales, sociales y personales",9274.16
2015-09-01,"Servicios comunales, sociales y personales",9295.517
2015-10-01,"Servicios comunales, sociales y personales",9336.07
2015-11-01,"Servicios comunales, sociales y personales",9273.51
2015-12-01,"Servicios comunales, sociales y personales",9404.211
