date,var,index
12/1/2013,"Agricultura, ganadería, caza y silvicultura",220.8534831
1/1/2014,"Agricultura, ganadería, caza y silvicultura",224.4479222
2/1/2014,"Agricultura, ganadería, caza y silvicultura",232.6196384
3/1/2014,"Agricultura, ganadería, caza y silvicultura",238.5445311
4/1/2014,"Agricultura, ganadería, caza y silvicultura",241.8481005
5/1/2014,"Agricultura, ganadería, caza y silvicultura",251.2172266
6/1/2014,"Agricultura, ganadería, caza y silvicultura",275.99838
7/1/2014,"Agricultura, ganadería, caza y silvicultura",280.8536679
8/1/2014,"Agricultura, ganadería, caza y silvicultura",277.4752265
9/1/2014,"Agricultura, ganadería, caza y silvicultura",276.5302376
10/1/2014,"Agricultura, ganadería, caza y silvicultura",271.2734591
11/1/2014,"Agricultura, ganadería, caza y silvicultura",286.0700379
12/1/2014,"Agricultura, ganadería, caza y silvicultura",281.1209357
1/1/2015,"Agricultura, ganadería, caza y silvicultura",274.857267
2/1/2015,"Agricultura, ganadería, caza y silvicultura",283.6540032
3/1/2015,"Agricultura, ganadería, caza y silvicultura",285.663444
4/1/2015,"Agricultura, ganadería, caza y silvicultura",293.027527
5/1/2015,"Agricultura, ganadería, caza y silvicultura",292.9108549
6/1/2015,"Agricultura, ganadería, caza y silvicultura",310.2858755
7/1/2015,"Agricultura, ganadería, caza y silvicultura",312.6057345
8/1/2015,"Agricultura, ganadería, caza y silvicultura",315.8724183
9/1/2015,"Agricultura, ganadería, caza y silvicultura",315.2027691
10/1/2015,"Agricultura, ganadería, caza y silvicultura",313.21276
11/1/2015,"Agricultura, ganadería, caza y silvicultura",297.9978507
12/1/2015,"Agricultura, ganadería, caza y silvicultura",312.6247275
1/1/2016,"Agricultura, ganadería, caza y silvicultura",304.6911809
2/1/2016,"Agricultura, ganadería, caza y silvicultura",297.3659698
3/1/2016,"Agricultura, ganadería, caza y silvicultura",292.2224977
4/1/2016,"Agricultura, ganadería, caza y silvicultura",292.14446
5/1/2016,"Agricultura, ganadería, caza y silvicultura",298.7139256
6/1/2016,"Agricultura, ganadería, caza y silvicultura",303.2185357
7/1/2016,"Agricultura, ganadería, caza y silvicultura",304.6696267
